ID,CHEMBL388422,CHEMBL388645,CHEMBL389297,CHEMBL389298,CHEMBL389903,CHEMBL390116,CHEMBL391620,CHEMBL391622,CHEMBL392474,CHEMBL392810,CHEMBL392811,CHEMBL393381,CHEMBL394031,CHEMBL394296,CHEMBL394948,CHEMBL394968,CHEMBL395924,CHEMBL396154,CHEMBL397120,CHEMBL397331,CHEMBL398117,CHEMBL398118,CHEMBL400309,CHEMBL401560,CHEMBL401562,CHEMBL401811,CHEMBL402100,CHEMBL402841,CHEMBL403637,CHEMBL403847,CHEMBL403909,CHEMBL404451,CHEMBL404467,CHEMBL404646,CHEMBL407950,CHEMBL408941,CHEMBL409215,CHEMBL409355,CHEMBL409513,CHEMBL410704,CHEMBL410705,CHEMBL411045,CHEMBL411118,CHEMBL414868,CHEMBL425666,CHEMBL426483,CHEMBL426883,CHEMBL427701,CHEMBL427890,CHEMBL428574,CHEMBL429734,CHEMBL429824,CHEMBL430182,CHEMBL435278,CHEMBL438346,CHEMBL443218,CHEMBL443910,CHEMBL446489,CHEMBL447533,CHEMBL448996,CHEMBL450050,CHEMBL451216,CHEMBL454508,CHEMBL454651,CHEMBL454678,CHEMBL455157,CHEMBL455158,CHEMBL455853,CHEMBL455957,CHEMBL456355,CHEMBL456752,CHEMBL456753,CHEMBL456912,CHEMBL456973,CHEMBL456974,CHEMBL457062,CHEMBL457405,CHEMBL457623,CHEMBL460278,CHEMBL461145,CHEMBL461533,CHEMBL461571,CHEMBL462554,CHEMBL462580,CHEMBL462982,CHEMBL467349,CHEMBL468159,CHEMBL468160,CHEMBL469937,CHEMBL470144,CHEMBL470145,CHEMBL470322,CHEMBL471533,CHEMBL472071,CHEMBL472244,CHEMBL472399,CHEMBL472571,CHEMBL473300,CHEMBL474148,CHEMBL476197,CHEMBL477119,CHEMBL477312,CHEMBL477644,CHEMBL479207,CHEMBL481549,CHEMBL481550,CHEMBL481683,CHEMBL482334,CHEMBL482993,CHEMBL484138,CHEMBL485155,CHEMBL485179,CHEMBL489178,CHEMBL489768,CHEMBL489769,CHEMBL492324,CHEMBL492534,CHEMBL492535,CHEMBL494142,CHEMBL506730,CHEMBL509680,CHEMBL512084,CHEMBL512789,CHEMBL513035,CHEMBL513145,CHEMBL513244,CHEMBL513594,CHEMBL514007,CHEMBL514256,CHEMBL514264,CHEMBL514544,CHEMBL514568,CHEMBL514713,CHEMBL515666,CHEMBL515667,CHEMBL516510,CHEMBL516824,CHEMBL516964,CHEMBL518348,CHEMBL520272,CHEMBL520508,CHEMBL522366,CHEMBL522754,CHEMBL526740,CHEMBL537921
CHEMBL21241,0.12371134020618557,0.12121212121212122,0.1188118811881188,0.1111111111111111,0.15053763440860216,0.16304347826086957,0.1346153846153846,0.14583333333333334,0.17346938775510204,0.15306122448979592,0.1308411214953271,0.17204301075268819,0.15730337078651685,0.14583333333333334,0.15217391304347827,0.15789473684210525,0.2087912087912088,0.12222222222222222,0.13592233009708737,0.125,0.13861386138613863,0.14,0.1368421052631579,0.1951219512195122,0.125,0.18292682926829268,0.13186813186813187,0.15306122448979592,0.13186813186813187,0.11428571428571428,0.20253164556962025,0.1485148514851485,0.12371134020618557,0.12844036697247707,0.19767441860465115,0.17204301075268819,0.1368421052631579,0.17391304347826086,0.1797752808988764,0.18888888888888888,0.2235294117647059,0.1827956989247312,0.13,0.10476190476190476,0.14285714285714285,0.1368421052631579,0.14423076923076922,0.13333333333333333,0.12631578947368421,0.14705882352941177,0.12727272727272726,0.14150943396226415,0.16666666666666666,0.3023255813953488,0.12903225806451613,0.21904761904761905,0.1188118811881188,0.14705882352941177,0.2,0.16037735849056603,0.1588785046728972,0.1485148514851485,0.14285714285714285,0.1797752808988764,0.16842105263157894,0.16842105263157894,0.16842105263157894,0.12871287128712872,0.15384615384615385,0.1262135922330097,0.15,0.16494845360824742,0.10309278350515463,0.1326530612244898,0.13131313131313133,0.16666666666666666,0.12871287128712872,0.1262135922330097,0.1702127659574468,0.16161616161616163,0.16842105263157894,0.13131313131313133,0.16494845360824742,0.17204301075268819,0.11956521739130435,0.16304347826086957,0.14736842105263157,0.15789473684210525,0.17105263157894737,0.19230769230769232,0.12195121951219512,0.1836734693877551,0.1702127659574468,0.14814814814814814,0.14285714285714285,0.16666666666666666,0.16326530612244897,0.16,0.10891089108910891,0.1320754716981132,0.23863636363636365,0.25882352941176473,0.11538461538461539,0.23863636363636365,0.11578947368421053,0.11458333333333333,0.18888888888888888,0.18888888888888888,0.09803921568627451,0.09615384615384616,0.14457831325301204,0.1348314606741573,0.12,0.1590909090909091,0.15217391304347827,0.15151515151515152,0.1485148514851485,0.15151515151515152,0.15306122448979592,0.14423076923076922,0.16842105263157894,0.15217391304347827,0.19101123595505617,0.2,0.16129032258064516,0.14285714285714285,0.17391304347826086,0.125,0.12871287128712872,0.1262135922330097,0.12871287128712872,0.13861386138613863,0.10204081632653061,0.12,0.16494845360824742,0.16326530612244897,0.17582417582417584,0.16326530612244897,0.17204301075268819,0.11458333333333333,0.1348314606741573,0.13761467889908258,0.1188118811881188,0.12087912087912088,0.13392857142857142
CHEMBL24458,0.13541666666666666,0.1326530612244898,0.1414141414141414,0.12244897959183673,0.3375,0.38961038961038963,0.1568627450980392,0.14583333333333334,0.13861386138613863,0.1414141414141414,0.14150943396226415,0.2111111111111111,0.1839080459770115,0.14583333333333334,0.1276595744680851,0.12244897959183673,0.15789473684210525,0.1348314606741573,0.11428571428571428,0.16470588235294117,0.15,0.16326530612244897,0.125,0.2727272727272727,0.27058823529411763,0.11494252873563218,0.33766233766233766,0.24175824175824176,0.2716049382716049,0.18181818181818182,0.26666666666666666,0.1836734693877551,0.32926829268292684,0.20588235294117646,0.10752688172043011,0.1595744680851064,0.14893617021276595,0.16129032258064516,0.16666666666666666,0.15053763440860216,0.13043478260869565,0.23595505617977527,0.17708333333333334,0.11538461538461539,0.35064935064935066,0.3333333333333333,0.1782178217821782,0.1553398058252427,0.32098765432098764,0.13592233009708737,0.19230769230769232,0.1308411214953271,0.1553398058252427,0.15463917525773196,0.3125,0.20754716981132076,0.16494845360824742,0.13592233009708737,0.10869565217391304,0.11818181818181818,0.12727272727272726,0.1262135922330097,0.14285714285714285,0.26506024096385544,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.15151515151515152,0.36363636363636365,0.24731182795698925,0.3372093023255814,0.2696629213483146,0.17582417582417584,0.27586206896551724,0.23076923076923078,0.23958333333333334,0.25274725274725274,0.24731182795698925,0.26436781609195403,0.25,0.23333333333333334,0.14285714285714285,0.2696629213483146,0.26744186046511625,0.37333333333333335,0.16304347826086957,0.1595744680851064,0.1702127659574468,0.14102564102564102,0.13414634146341464,0.12195121951219512,0.22105263157894736,0.25,0.12048192771084337,0.1282051282051282,0.23076923076923078,0.22580645161290322,0.22105263157894736,0.14285714285714285,0.21212121212121213,0.14736842105263157,0.15053763440860216,0.16,0.14736842105263157,0.10416666666666667,0.10309278350515463,0.12631578947368421,0.12631578947368421,0.13131313131313133,0.14,0.13095238095238096,0.12222222222222222,0.13131313131313133,0.12087912087912088,0.1276595744680851,0.12871287128712872,0.13725490196078433,0.15151515151515152,0.1414141414141414,0.14423076923076922,0.26136363636363635,0.15217391304347827,0.17777777777777778,0.22580645161290322,0.17391304347826086,0.1282051282051282,0.2413793103448276,0.1368421052631579,0.22580645161290322,0.24731182795698925,0.16326530612244897,0.18556701030927836,0.17391304347826086,0.16666666666666666,0.25555555555555554,0.26666666666666666,0.2891566265060241,0.25274725274725274,0.26744186046511625,0.10309278350515463,0.12222222222222222,0.11711711711711711,0.1188118811881188,0.13333333333333333,0.13392857142857142
CHEMBL107367,0.5753424657534246,0.56,0.5866666666666667,0.48717948717948717,0.22826086956521738,0.18947368421052632,0.25252525252525254,0.2608695652173913,0.2222222222222222,0.25263157894736843,0.24509803921568626,0.21052631578947367,0.2247191011235955,0.2608695652173913,0.5135135135135135,0.48717948717948717,0.24731182795698925,0.2441860465116279,0.4470588235294118,0.25,0.2604166666666667,0.2631578947368421,0.4430379746835443,0.20930232558139536,0.1875,0.410958904109589,0.18478260869565216,0.19,0.18478260869565216,0.41379310344827586,0.20238095238095238,0.4523809523809524,0.17346938775510204,0.34375,0.2823529411764706,0.13861386138613863,0.1875,0.15151515151515152,0.15625,0.2988505747126437,0.3253012048192771,0.1836734693877551,0.4691358024691358,0.23232323232323232,0.2087912087912088,0.1875,0.19047619047619047,0.22549019607843138,0.17708333333333334,0.24242424242424243,0.3402061855670103,0.23300970873786409,0.21359223300970873,0.20408163265306123,0.18085106382978725,0.17543859649122806,0.38372093023255816,0.1941747572815534,0.35,0.1834862385321101,0.2037037037037037,0.2079207920792079,0.26,0.18085106382978725,0.19387755102040816,0.17,0.19387755102040816,0.42857142857142855,0.18085106382978725,0.17307692307692307,0.17475728155339806,0.16666666666666666,0.4125,0.15841584158415842,0.16831683168316833,0.1574074074074074,0.1650485436893204,0.17307692307692307,0.16,0.1523809523809524,0.17,0.21649484536082475,0.16666666666666666,0.16161616161616163,0.17204301075268819,0.5066666666666667,0.3068181818181818,0.38095238095238093,0.25,0.2375,0.20987654320987653,0.1619047619047619,0.16,0.11235955056179775,0.25333333333333335,0.18,0.1650485436893204,0.19607843137254902,0.4567901234567901,0.3695652173913043,0.22340425531914893,0.22826086956521738,0.38636363636363635,0.22340425531914893,0.38271604938271603,0.3780487804878049,0.32941176470588235,0.21505376344086022,0.43902439024390244,0.36363636363636365,0.10989010989010989,0.10309278350515463,0.24210526315789474,0.18681318681318682,0.16666666666666666,0.23711340206185566,0.22,0.2,0.20202020202020202,0.19047619047619047,0.15841584158415842,0.4177215189873418,0.3493975903614458,0.15384615384615385,0.4430379746835443,0.25333333333333335,0.2,0.5405405405405406,0.17647058823529413,0.17307692307692307,0.2631578947368421,0.3595505617977528,0.425,0.37209302325581395,0.1782178217821782,0.1650485436893204,0.16494845360824742,0.15384615384615385,0.16161616161616163,0.3780487804878049,0.10309278350515463,0.18181818181818182,0.23958333333333334,0.21348314606741572,0.24299065420560748
CHEMBL278590,0.13131313131313133,0.11764705882352941,0.16,0.13,0.2087912087912088,0.2222222222222222,0.18627450980392157,0.16494845360824742,0.1568627450980392,0.1717171717171717,0.14814814814814814,0.17894736842105263,0.16483516483516483,0.16494845360824742,0.13541666666666666,0.1414141414141414,0.20212765957446807,0.14285714285714285,0.12149532710280374,0.14606741573033707,0.21649484536082475,0.19387755102040816,0.11,0.1744186046511628,0.1326530612244898,0.17647058823529413,0.15217391304347827,0.1485148514851485,0.13978494623655913,0.1111111111111111,0.18072289156626506,0.13333333333333333,0.13131313131313133,0.125,0.11578947368421053,0.16666666666666666,0.1326530612244898,0.16842105263157894,0.17391304347826086,0.15789473684210525,0.15053763440860216,0.18947368421052632,0.11538461538461539,0.13333333333333333,0.17582417582417584,0.1935483870967742,0.1509433962264151,0.1509433962264151,0.13402061855670103,0.15384615384615385,0.12389380530973451,0.14814814814814814,0.18446601941747573,0.3855421686746988,0.14893617021276595,0.19090909090909092,0.1485148514851485,0.17647058823529413,0.12903225806451613,0.16666666666666666,0.1651376146788991,0.16666666666666666,0.16037735849056603,0.17391304347826086,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.11428571428571428,0.18681318681318682,0.1553398058252427,0.16831683168316833,0.16,0.1111111111111111,0.15151515151515152,0.15,0.1509433962264151,0.14705882352941177,0.1553398058252427,0.17708333333333334,0.1568627450980392,0.16326530612244897,0.13861386138613863,0.16,0.16666666666666666,0.17777777777777778,0.12244897959183673,0.10891089108910891,0.1188118811881188,0.19480519480519481,0.2631578947368421,0.13095238095238096,0.16666666666666666,0.16494845360824742,0.17073170731707318,0.1375,0.16161616161616163,0.15841584158415842,0.1553398058252427,0.11650485436893204,0.12844036697247707,0.3023255813953488,0.30952380952380953,0.14423076923076922,0.3023255813953488,0.11224489795918367,0.12244897959183673,0.1956521739130435,0.1956521739130435,0.09523809523809523,0.10377358490566038,0.16666666666666666,0.15555555555555556,0.12745098039215685,0.12903225806451613,0.13541666666666666,0.17,0.21428571428571427,0.17,0.1836734693877551,0.1619047619047619,0.17525773195876287,0.11224489795918367,0.14736842105263157,0.17,0.12121212121212122,0.1375,0.16842105263157894,0.12121212121212122,0.15841584158415842,0.1553398058252427,0.13592233009708737,0.12380952380952381,0.15625,0.10576923076923077,0.16,0.15841584158415842,0.1702127659574468,0.15841584158415842,0.16666666666666666,0.12244897959183673,0.15555555555555556,0.15454545454545454,0.11538461538461539,0.14130434782608695,0.1206896551724138
CHEMBL81248,0.5507246376811594,0.5352112676056338,0.5205479452054794,0.4594594594594595,0.19318181818181818,0.16666666666666666,0.2608695652173913,0.2857142857142857,0.22826086956521738,0.27586206896551724,0.26595744680851063,0.18888888888888888,0.1744186046511628,0.2857142857142857,0.5757575757575758,0.5428571428571428,0.35,0.2073170731707317,0.4935064935064935,0.2125,0.2696629213483146,0.2727272727272727,0.49295774647887325,0.2972972972972973,0.19101123595505617,0.5573770491803278,0.1744186046511628,0.15625,0.18823529411764706,0.47435897435897434,0.2916666666666667,0.5405405405405406,0.16304347826086957,0.4235294117647059,0.3116883116883117,0.18888888888888888,0.24705882352941178,0.20454545454545456,0.21176470588235294,0.3125,0.36,0.22727272727272727,0.5205479452054794,0.2127659574468085,0.1724137931034483,0.15217391304347827,0.20618556701030927,0.24468085106382978,0.16666666666666666,0.26373626373626374,0.4186046511627907,0.25263157894736843,0.20618556701030927,0.23595505617977527,0.1839080459770115,0.22330097087378642,0.3875,0.23655913978494625,0.3888888888888889,0.21,0.23232323232323232,0.26666666666666666,0.24210526315789474,0.25609756097560976,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.45454545454545453,0.14444444444444443,0.11764705882352941,0.1188118811881188,0.12121212121212122,0.4189189189189189,0.11224489795918367,0.12244897959183673,0.20618556701030927,0.10891089108910891,0.11764705882352941,0.21348314606741572,0.20212765957446807,0.2111111111111111,0.2087912087912088,0.21978021978021978,0.2159090909090909,0.1348314606741573,0.5671641791044776,0.3375,0.42105263157894735,0.20833333333333334,0.19736842105263158,0.2,0.2127659574468085,0.21348314606741572,0.1375,0.22857142857142856,0.23595505617977527,0.21739130434782608,0.25274725274725274,0.4864864864864865,0.38823529411764707,0.3717948717948718,0.3291139240506329,0.3902439024390244,0.3717948717948718,0.40540540540540543,0.4,0.36363636363636365,0.23529411764705882,0.41025641025641024,0.3493975903614458,0.13414634146341464,0.125,0.2087912087912088,0.28205128205128205,0.25301204819277107,0.2727272727272727,0.25274725274725274,0.24444444444444444,0.21978021978021978,0.23157894736842105,0.2111111111111111,0.4647887323943662,0.4246575342465753,0.20430107526881722,0.49295774647887325,0.22857142857142856,0.2619047619047619,0.5588235294117647,0.13131313131313133,0.11764705882352941,0.23076923076923078,0.4125,0.41333333333333333,0.3924050632911392,0.23333333333333334,0.21739130434782608,0.22093023255813954,0.20430107526881722,0.2159090909090909,0.4,0.125,0.23232323232323232,0.20652173913043478,0.14942528735632185,0.21359223300970873
CHEMBL219586,0.2111111111111111,0.20652173913043478,0.21505376344086022,0.2087912087912088,0.32098765432098764,0.32098765432098764,0.16831683168316833,0.15789473684210525,0.19791666666666666,0.15306122448979592,0.1523809523809524,0.23863636363636365,0.19767441860465115,0.15789473684210525,0.20454545454545456,0.1956521739130435,0.25,0.16091954022988506,0.19387755102040816,0.17857142857142858,0.16161616161616163,0.17525773195876287,0.18681318681318682,0.5076923076923077,0.3170731707317073,0.24358974358974358,0.6612903225806451,0.18947368421052632,0.37333333333333335,0.18181818181818182,0.532258064516129,0.23404255319148937,0.6029411764705882,0.20588235294117646,0.14444444444444443,0.25287356321839083,0.30120481927710846,0.2857142857142857,0.2962962962962963,0.17582417582417584,0.19540229885057472,0.375,0.20212765957446807,0.13725490196078433,0.31645569620253167,0.2413793103448276,0.19,0.1553398058252427,0.6212121212121212,0.14705882352941177,0.19230769230769232,0.1523809523809524,0.20202020202020202,0.28735632183908044,0.34615384615384615,0.29292929292929293,0.18947368421052632,0.20618556701030927,0.1590909090909091,0.17142857142857143,0.20388349514563106,0.23404255319148937,0.25,0.5,0.35365853658536583,0.35365853658536583,0.35365853658536583,0.1875,0.2962962962962963,0.16,0.18556701030927836,0.18947368421052632,0.18888888888888888,0.18085106382978725,0.17894736842105263,0.3522727272727273,0.16326530612244897,0.16,0.3924050632911392,0.36904761904761907,0.35365853658536583,0.19148936170212766,0.3780487804878049,0.3974358974358974,0.2875,0.20224719101123595,0.2111111111111111,0.2087912087912088,0.18666666666666668,0.17721518987341772,0.16455696202531644,0.3333333333333333,0.375,0.12048192771084337,0.1891891891891892,0.3493975903614458,0.3411764705882353,0.36470588235294116,0.19148936170212766,0.22448979591836735,0.23863636363636365,0.3048780487804878,0.1717171717171717,0.23863636363636365,0.16483516483516483,0.16304347826086957,0.20224719101123595,0.20224719101123595,0.15463917525773196,0.15151515151515152,0.11764705882352941,0.10989010989010989,0.16666666666666666,0.2911392405063291,0.24705882352941178,0.2391304347826087,0.24731182795698925,0.2391304347826087,0.18947368421052632,0.2268041237113402,0.3875,0.20454545454545456,0.21839080459770116,0.3411764705882353,0.21348314606741572,0.1891891891891892,0.3670886075949367,0.22727272727272727,0.17525773195876287,0.16,0.1875,0.22340425531914893,0.2,0.17894736842105263,0.3780487804878049,0.37349397590361444,0.40789473684210525,0.37349397590361444,0.3974358974358974,0.16304347826086957,0.10989010989010989,0.21568627450980393,0.1414141414141414,0.13333333333333333,0.12389380530973451
CHEMBL107789,0.19318181818181818,0.17582417582417584,0.18478260869565216,0.19101123595505617,0.609375,0.609375,0.17525773195876287,0.17777777777777778,0.14432989690721648,0.17204301075268819,0.17,0.2962962962962963,0.2692307692307692,0.17777777777777778,0.13333333333333333,0.1276595744680851,0.13978494623655913,0.2125,0.1188118811881188,0.25,0.18085106382978725,0.1956521739130435,0.11827956989247312,0.2876712328767123,0.2839506172839506,0.13414634146341464,0.33783783783783783,0.4155844155844156,0.2692307692307692,0.1414141414141414,0.3,0.15463917525773196,0.3291139240506329,0.16666666666666666,0.1,0.16666666666666666,0.15555555555555556,0.16853932584269662,0.1744186046511628,0.11956521739130435,0.13636363636363635,0.24705882352941178,0.14736842105263157,0.14285714285714285,0.639344262295082,0.5757575757575758,0.18556701030927836,0.19791666666666666,0.32051282051282054,0.16494845360824742,0.14285714285714285,0.15841584158415842,0.15,0.16129032258064516,0.3116883116883117,0.20388349514563106,0.13541666666666666,0.16494845360824742,0.11363636363636363,0.14423076923076922,0.14285714285714285,0.15463917525773196,0.1717171717171717,0.2948717948717949,0.2891566265060241,0.27380952380952384,0.2891566265060241,0.13402061855670103,0.578125,0.36585365853658536,0.5205479452054794,0.3974358974358974,0.15730337078651685,0.40789473684210525,0.35,0.26373626373626374,0.375,0.36585365853658536,0.30864197530864196,0.27586206896551724,0.27380952380952384,0.18681318681318682,0.2976190476190476,0.2962962962962963,0.5967741935483871,0.13186813186813187,0.12903225806451613,0.1276595744680851,0.2318840579710145,0.2191780821917808,0.2054794520547945,0.24444444444444444,0.27710843373493976,0.12658227848101267,0.2,0.2558139534883721,0.25,0.24444444444444444,0.14893617021276595,0.1836734693877551,0.15384615384615385,0.15730337078651685,0.13131313131313133,0.15384615384615385,0.12087912087912088,0.11956521739130435,0.14444444444444443,0.14444444444444443,0.17391304347826086,0.1827956989247312,0.1375,0.12790697674418605,0.18681318681318682,0.12643678160919541,0.13333333333333333,0.15789473684210525,0.16666666666666666,0.1827956989247312,0.17204301075268819,0.17346938775510204,0.3048780487804878,0.13333333333333333,0.14606741573033707,0.25,0.14285714285714285,0.2,0.2682926829268293,0.14285714285714285,0.34146341463414637,0.36585365853658536,0.2222222222222222,0.15625,0.15555555555555556,0.1368421052631579,0.2823529411764706,0.29411764705882354,0.3037974683544304,0.27906976744186046,0.2962962962962963,0.11956521739130435,0.12790697674418605,0.14285714285714285,0.17204301075268819,0.225,0.16037735849056603
CHEMBL191275,0.30303030303030304,0.29411764705882354,0.2857142857142857,0.29850746268656714,0.2,0.18309859154929578,0.28378378378378377,0.29850746268656714,0.1794871794871795,0.2857142857142857,0.2727272727272727,0.2835820895522388,0.3333333333333333,0.29850746268656714,0.25757575757575757,0.24285714285714285,0.1917808219178082,0.3448275862068966,0.22077922077922077,0.3333333333333333,0.2777777777777778,0.28169014084507044,0.21428571428571427,0.25,0.14864864864864866,0.21311475409836064,0.14285714285714285,0.16883116883116883,0.14285714285714285,0.22077922077922077,0.2631578947368421,0.2077922077922078,0.13157894736842105,0.17647058823529413,0.14285714285714285,0.13157894736842105,0.18055555555555555,0.1643835616438356,0.17142857142857143,0.13513513513513514,0.15714285714285714,0.14473684210526316,0.21621621621621623,0.1625,0.19117647058823528,0.18055555555555555,0.14285714285714285,0.2631578947368421,0.13513513513513514,0.2702702702702703,0.1744186046511628,0.2727272727272727,0.17073170731707318,0.17105263157894737,0.15492957746478872,0.14130434782608695,0.15384615384615385,0.14634146341463414,0.1791044776119403,0.12359550561797752,0.14772727272727273,0.1625,0.15476190476190477,0.20588235294117646,0.2054794520547945,0.17333333333333334,0.2054794520547945,0.22972972972972974,0.18840579710144928,0.14814814814814814,0.16455696202531644,0.16883116883116883,0.16666666666666666,0.15789473684210525,0.15584415584415584,0.14285714285714285,0.1518987341772152,0.14814814814814814,0.16,0.15,0.17333333333333334,0.2361111111111111,0.15384615384615385,0.16216216216216217,0.17647058823529413,0.23529411764705882,0.16216216216216217,0.16,0.5348837209302325,0.48936170212765956,0.5681818181818182,0.14814814814814814,0.17567567567567569,0.12903225806451613,0.625,0.18666666666666668,0.16666666666666666,0.17721518987341772,0.2191780821917808,0.15476190476190477,0.19444444444444445,0.2,0.1625,0.19444444444444445,0.18571428571428572,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.2535211267605634,0.19736842105263158,0.125,0.11428571428571428,0.3088235294117647,0.19696969696969696,0.18571428571428572,0.16666666666666666,0.13414634146341464,0.1375,0.13924050632911392,0.12941176470588237,0.15789473684210525,0.23880597014925373,0.16901408450704225,0.1518987341772152,0.19718309859154928,0.625,0.2318840579710145,0.2318840579710145,0.1518987341772152,0.14814814814814814,0.3,0.15,0.1643835616438356,0.15584415584415584,0.2,0.1518987341772152,0.16666666666666666,0.1518987341772152,0.16216216216216217,0.18309859154929578,0.11428571428571428,0.12222222222222222,0.2857142857142857,0.29508196721311475,0.2839506172839506
CHEMBL86658,0.3466666666666667,0.3037974683544304,0.2962962962962963,0.3076923076923077,0.2375,0.1927710843373494,0.26436781609195403,0.2911392405063291,0.20224719101123595,0.2804878048780488,0.2696629213483146,0.3835616438356164,0.417910447761194,0.2911392405063291,0.2564102564102564,0.24390243902439024,0.21428571428571427,0.453125,0.2247191011235955,0.46774193548387094,0.27380952380952384,0.2926829268292683,0.20481927710843373,0.21621621621621623,0.13636363636363635,0.17105263157894737,0.13095238095238096,0.20689655172413793,0.13095238095238096,0.2111111111111111,0.20833333333333334,0.2413793103448276,0.12222222222222222,0.17346938775510204,0.14457831325301204,0.10989010989010989,0.14942528735632185,0.1111111111111111,0.11494252873563218,0.11235955056179775,0.14285714285714285,0.12087912087912088,0.25,0.2413793103448276,0.23076923076923078,0.19047619047619047,0.18085106382978725,0.23333333333333334,0.125,0.26744186046511625,0.1717171717171717,0.25555555555555554,0.1935483870967742,0.16853932584269662,0.1686746987951807,0.15384615384615385,0.15384615384615385,0.23863636363636365,0.14634146341463414,0.18556701030927836,0.20833333333333334,0.22727272727272727,0.24444444444444444,0.2125,0.21176470588235294,0.1839080459770115,0.21176470588235294,0.19101123595505617,0.18292682926829268,0.17391304347826086,0.17582417582417584,0.16666666666666666,0.16470588235294117,0.15730337078651685,0.18181818181818182,0.15625,0.17777777777777778,0.17391304347826086,0.1724137931034483,0.15053763440860216,0.1839080459770115,0.23809523809523808,0.1797752808988764,0.1744186046511628,0.1728395061728395,0.25316455696202533,0.18823529411764706,0.21428571428571427,0.3728813559322034,0.3492063492063492,0.3125,0.16129032258064516,0.1724137931034483,0.14864864864864866,0.3793103448275862,0.19540229885057472,0.16483516483516483,0.21348314606741572,0.2235294117647059,0.15463917525773196,0.20238095238095238,0.2073170731707317,0.16129032258064516,0.20238095238095238,0.15294117647058825,0.1511627906976744,0.13793103448275862,0.13793103448275862,0.23809523809523808,0.20454545454545456,0.16,0.13414634146341464,0.4857142857142857,0.25333333333333335,0.225,0.23255813953488372,0.2,0.20454545454545456,0.23529411764705882,0.20652173913043478,0.17045454545454544,0.225,0.225,0.16483516483516483,0.21951219512195122,0.3793103448275862,0.20481927710843373,0.26582278481012656,0.17777777777777778,0.17391304347826086,0.5142857142857142,0.15053763440860216,0.16279069767441862,0.15555555555555556,0.1797752808988764,0.17777777777777778,0.1511627906976744,0.15217391304347827,0.1744186046511628,0.1511627906976744,0.13414634146341464,0.1958762886597938,0.5,0.36231884057971014,0.45121951219512196
CHEMBL77502,0.44871794871794873,0.4375,0.4268292682926829,0.37349397590361444,0.1935483870967742,0.16842105263157894,0.25773195876288657,0.2808988764044944,0.20202020202020202,0.2717391304347826,0.26262626262626265,0.17708333333333334,0.16304347826086957,0.2808988764044944,0.4473684210526316,0.425,0.32558139534883723,0.20689655172413793,0.39080459770114945,0.19767441860465115,0.26595744680851063,0.26881720430107525,0.38271604938271603,0.25925925925925924,0.16666666666666666,0.4225352112676056,0.17582417582417584,0.14705882352941177,0.18888888888888888,0.375,0.25316455696202533,0.42857142857142855,0.16494845360824742,0.35106382978723405,0.2891566265060241,0.20212765957446807,0.24444444444444444,0.20430107526881722,0.2111111111111111,0.26136363636363635,0.2857142857142857,0.2391304347826087,0.40963855421686746,0.2,0.17391304347826086,0.14285714285714285,0.18269230769230768,0.24242424242424243,0.16842105263157894,0.2604166666666667,0.3473684210526316,0.25,0.18269230769230768,0.22105263157894736,0.18478260869565216,0.2222222222222222,0.3146067415730337,0.2222222222222222,0.2926829268292683,0.19811320754716982,0.21904761904761905,0.25,0.22772277227722773,0.2247191011235955,0.18556701030927836,0.18556701030927836,0.18556701030927836,0.3563218390804598,0.14736842105263157,0.1111111111111111,0.11214953271028037,0.11428571428571428,0.3373493975903614,0.10576923076923077,0.11538461538461539,0.18269230769230768,0.102803738317757,0.1111111111111111,0.1875,0.1782178217821782,0.18556701030927836,0.1958762886597938,0.20618556701030927,0.18947368421052632,0.13829787234042554,0.44155844155844154,0.3614457831325301,0.4430379746835443,0.19230769230769232,0.18292682926829268,0.18518518518518517,0.18811881188118812,0.2,0.12790697674418605,0.21052631578947367,0.20833333333333334,0.1919191919191919,0.22448979591836735,0.38095238095238093,0.3191489361702128,0.34523809523809523,0.3058823529411765,0.31868131868131866,0.34523809523809523,0.34146341463414637,0.3373493975903614,0.29069767441860467,0.1935483870967742,0.36470588235294116,0.3409090909090909,0.125,0.11702127659574468,0.1836734693877551,0.24705882352941178,0.2222222222222222,0.2553191489361702,0.23711340206185566,0.22916666666666666,0.20618556701030927,0.21782178217821782,0.18556701030927836,0.35802469135802467,0.3924050632911392,0.18,0.4,0.21052631578947367,0.21739130434782608,0.4358974358974359,0.12380952380952381,0.1111111111111111,0.21649484536082475,0.33707865168539325,0.3333333333333333,0.3181818181818182,0.20618556701030927,0.20408163265306123,0.1935483870967742,0.18,0.18947368421052632,0.3373493975903614,0.11702127659574468,0.21904761904761905,0.19387755102040816,0.13978494623655913,0.2018348623853211
